ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
419.3,2838,1406,1565849,195643,12001519,34811904,1698672
420.3,2856,1407,1568291,196598,12001519,34811904,1689440
421.3,2869,1410,1570760,197520,12001519,34811904,1695296
422.3,2882,1414,1573109,198375,12001519,34811904,1693504
423.3,2892,1417,1575778,199377,12001519,34811904,1699216
424.3,2903,1420,1578263,200302,12001519,34811904,1696944
425.4,2917,1424,1580542,201169,12001519,34811904,1691888
426.4,2927,1429,1582370,201896,12001519,34811904,1674208
427.4,2943,1431,1584721,202780,12001519,34811904,1677152
428.4,2951,1436,1588492,204073,12001519,34811904,1725696
429.4,2959,1438,1589669,204478,12001519,34844672,1679600
430.5,2970,1442,1592429,205421,12001519,34844672,1679648
431.5,2982,1446,1595311,206376,12001519,34844672,1690656
432.5,2995,1450,1598012,207268,12001519,34844672,1704656
433.5,3011,1452,1600671,208129,12001519,34844672,1702192
434.5,3025,1454,1603064,208963,12001519,34844672,1699072
435.6,3040,1459,1605314,209828,12001519,34844672,1694896
436.6,3058,1463,1607606,210718,12001519,34844672,1699824
437.6,3073,1465,1610058,211653,12001519,35041280,1701744
438.6,3084,1469,1612507,212596,12001519,35041280,1699376
439.6,3093,1475,1614975,213532,12001519,35090432,1698032
440.6,3105,1477,1617537,214501,12001519,35123200,1701840
441.7,3118,1479,1619881,215409,12001519,35155968,1698512
442.7,3133,1483,1622518,216356,12001519,35237888,1695904
443.7,3149,1486,1624723,217216,12001519,35287040,1702048
444.7,3162,1490,1626752,217960,12001519,35500032,1681424
445.7,3178,1492,1628538,218692,12001519,36057088,1660448
446.8,3185,1499,1631844,219890,12001519,36057088,1681616
447.8,3190,1502,1633740,220519,12001519,36208640,1661984
448.8,3202,1505,1636068,221331,12001519,36225024,1685536
449.8,3210,1506,1638490,222152,12001519,36257792,1677312
450.8,3229,1508,1641196,223108,12001519,36306944,1691808
451.9,3245,1513,1643599,224016,12001519,36306944,1692384
452.9,3261,1516,1645930,224953,12001519,36356096,1698000
453.9,3278,1519,1648086,225778,12001519,36356096,1691216
454.9,3297,1521,1650205,226624,12001519,36470784,1690704
455.9,3313,1524,1652656,227522,12001519,36470784,1701520
457.0,3325,1527,1654994,228414,12001519,36470784,1701520
458.0,3340,1529,1657454,229348,12001519,36470784,1700816
459.0,3354,1530,1659657,230166,12001519,36470784,1689008
460.0,3366,1534,1662033,231108,12001519,36470784,1687024
461.0,3383,1536,1664796,232079,12001519,36470784,1697504
462.1,3402,1541,1667330,232980,12001519,36470784,1705856
463.1,3417,1543,1669534,233817,12001519,36470784,1693712
464.1,3429,1548,1671448,234595,12001519,36470784,1684672
465.1,3440,1551,1673633,235383,12001519,36470784,1680048
466.1,3446,1557,1677363,236658,12001519,36470784,1714656
467.2,3451,1561,1678646,237115,12001519,36503552,1681680
468.2,3463,1564,1681108,237981,12001519,36503552,1687600
469.2,3479,1569,1683699,238836,12001519,36503552,1687056
470.2,3493,1573,1686361,239777,12001519,36503552,1698832
471.2,3505,1576,1688820,240723,12001519,36503552,1696160
472.2,3518,1577,1691156,241644,12001519,36503552,1697120
473.3,3533,1580,1693634,242573,12001519,36503552,1706832
474.3,3542,1583,1695786,243407,12001519,36503552,1693664
475.3,3556,1586,1698346,244377,12001519,36503552,1702384
476.3,3573,1592,1700650,245282,12001519,36503552,1703168
477.3,3587,1596,1702964,246162,12001519,36503552,1699312
478.4,3603,1599,1705292,247074,12001519,36503552,1685408
479.4,3619,1602,1707649,247944,12001519,36503552,1687872
480.4,3634,1606,1710158,248815,12001519,36503552,1687680
481.4,3644,1612,1712508,249700,12001519,36503552,1685728
482.4,3654,1613,1714321,250369,12001519,36503552,1665648
483.5,3666,1616,1716360,251144,12001519,36503552,1661376
484.5,3676,1619,1719149,252205,12001519,36503552,1675648
485.5,3679,1625,1721669,253121,12001519,36540416,1682336
486.5,3679,1627,1721669,253121,12001519,36540416,1589536
487.5,3692,1630,1723821,253974,12001519,36540416,1599632
488.6,3703,1634,1726014,254763,12001519,36540416,1628208
489.6,3716,1635,1728429,255650,12001519,36540416,1654240
490.6,3727,1637,1730934,256587,12001519,36540416,1677408
491.6,3739,1639,1733485,257583,12001519,36540416,1689872
492.6,3752,1640,1735747,258442,12001519,36540416,1698768
493.7,3764,1643,1738059,259338,12001519,36540416,1690592
494.7,3782,1645,1740357,260242,12001519,36540416,1687456
495.7,3799,1647,1742742,261139,12001519,36540416,1692208
496.7,3815,1650,1745118,262040,12001519,36540416,1694320
497.7,3829,1654,1747423,262943,12001519,36540416,1690352
498.8,3844,1657,1749838,263867,12001519,36540416,1691744
499.8,3857,1661,1752397,264745,12001519,36540416,1690416
500.8,3870,1664,1755066,265697,12001519,36540416,1698896
501.8,3884,1666,1757254,266537,12001519,36540416,1696384
502.8,3893,1669,1759191,267265,12001519,36540416,1677936
